brand,model,mileage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,mile_bin,car_age,price_per_mile,ext_col_grouped
BMW,X5 xDrive35i,48000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,32000.0,40k-60k,7,0.6666666666666666,Black
BMW,X5 xDrive40i,5541,Gasoline,3.0 Liter Turbo,White,Black,0.0,0,56598.0,0-20k,5,10.214401732539253,White
Mitsubishi,Outlander SEL,29000,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Red,Beige,0.0,1,19500.0,20k-40k,7,0.6724137931034483,Red
Dodge,Ram 1500 ST,131100,E85 Flex Fuel,310.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,White,Gray,1.0,1,12995.0,100k-150k,15,0.09912280701754386,White
Subaru,Impreza 2.0i,102242,Gasoline,"2L H-4 DOHC, variable valve control, regular unleaded, engine wi",Quartz Blue Pearl,Black,1.0,0,11498.0,100k-150k,10,0.11245867647346491,other
Mercedes-Benz,Maybach S S 600,18069,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,79999.0,0-20k,9,4.427417123249765,Black
Kia,Sportage LX,13000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,31900.0,0-20k,2,2.453846153846154,White
Porsche,911 Turbo Cabriolet,51000,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Silver,Black,1.0,1,69500.0,40k-60k,17,1.3627450980392157,Silver
Hummer,H3 Base,137333,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,Blue,Black,1.0,1,10000.0,100k-150k,18,0.07281571071774447,Blue
Buick,LaCrosse Leather,125559,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Beige,1.0,1,11200.0,100k-150k,11,0.08920109271338574,White
Chevrolet,Silverado 1500 High Country,88161,Gasoline,6.2L V8 16V GDI OHV,Iridescent Pearl Tricoat,Jet Black,1.0,1,48889.0,80k-100k,5,0.5545422579144973,other
Toyota,4Runner SR5,101900,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,29000.0,100k-150k,9,0.2845927379784102,Black
Cadillac,Escalade ESV Luxury,159500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,18800.0,150k-200k,10,0.11786833855799372,Black
Subaru,Legacy 2.5i Premium,68860,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Beige,1.0,1,15000.0,60k-80k,10,0.21783328492593668,Silver
Tesla,Model 3 Long Range,43000,Electric,271.0HP Electric Motor Electric Fuel System,Red,Black,1.0,1,30499.0,40k-60k,7,0.7092790697674418,Red
Ford,Expedition EL XLT,182000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,16500.0,150k-200k,8,0.09065934065934066,Black
Tesla,Model Y Long Range,21404,Electric,425.0HP Electric Motor Electric Fuel System,White,White,0.0,1,49500.0,20k-40k,3,2.312651840777425,White
Ford,Expedition EL Limited,81000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,27000.0,80k-100k,8,0.3333333333333333,Black
Chevrolet,Silverado 1500 LTZ,62257,Gasoline,5.3L V8 16V GDI OHV,Satin Steel Metallic,Gideon,0.0,0,42590.0,60k-80k,4,0.684099779944424,other
BMW,X5 xDrive40e,91798,Hybrid,Electric,Alpine White,Black,0.0,0,22998.0,80k-100k,9,0.25052833395063073,other
BMW,335 is,82000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,20000.0,80k-100k,14,0.24390243902439024,Gray
Ford,F-150 XLT,207100,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Gray,1.0,1,15000.0,200k+,13,0.07242877836793819,Black
Land,Rover Range Rover Sport P400 SE Dynamic,450,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Blue,Black,0.0,1,124000.0,0-20k,2,275.55555555555554,Blue
Porsche,Panamera Edition,77945,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,1.0,1,30000.0,60k-80k,9,0.38488677913913655,Blue
Kia,Sorento Plug-In Hybrid SX,15583,Hybrid,1.6L I4 16V GDI DOHC Turbo Hybrid,Aurora Black,Gray,0.0,0,40599.0,0-20k,3,2.6053391516396074,other
BMW,M240 i,37100,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,1.0,1,26125.0,20k-40k,8,0.704177897574124,White
Maserati,Quattroporte Base,51000,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,1.0,1,18000.0,40k-60k,19,0.35294117647058826,Blue
Ford,F-150 XLT,94000,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,26000.0,80k-100k,8,0.2765957446808511,White
Land,Rover Discovery S,121886,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,White,Beige,1.0,1,6000.0,100k-150k,22,0.04922632623927276,White
Ford,F-250 XLT Crew Cab Super Duty,157500,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Green,Gray,1.0,1,15000.0,150k-200k,17,0.09523809523809523,other
Ford,Taurus SHO,138415,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,1.0,1,15500.0,100k-150k,11,0.11198208286674133,Silver
Land,Rover Range Rover Sport HSE,110000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,10200.0,100k-150k,13,0.09272727272727273,Silver
Cadillac,Escalade Sport,8532,Diesel,3.0L I6 24V DDI DOHC Turbo Diesel,Black Raven,Jet Black,0.0,0,109900.0,0-20k,2,12.880918893577121,other
GMC,Sierra 1500 SLT,12941,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,White,Black,1.0,1,51500.0,0-20k,4,3.9795997218143886,White
BMW,335 i xDrive,69764,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,19500.0,60k-80k,16,0.2795137893469411,Black
Audi,Q5 S line Premium,8193,Hybrid,2.0 Liter TFSI,Florett Silver,Black,0.0,0,42598.0,0-20k,3,5.199316489686318,other
Lexus,RX 350 F Sport Performance,43277,Gasoline,3.5L V6 24V PDI DOHC,Caviar,Black,0.0,0,43599.0,40k-60k,5,1.007440441805116,other
Audi,S4 3.0T Premium Plus,26500,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,38000.0,20k-40k,7,1.4339622641509433,Gray
Chevrolet,Colorado Z71,25462,Gasoline,3.6L V6 24V GDI DOHC,Shadow Gray Metallic,Jet Black,0.0,0,36139.0,20k-40k,6,1.4193307674181133,other
Audi,A5 2.0T Prestige,35850,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,33000.0,20k-40k,7,0.9205020920502092,White
Mazda,Mazda3 s Sport,77700,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Red,Black,0.0,1,6300.0,60k-80k,17,0.08108108108108109,Red
Jaguar,E-PACE 300 Sport,23600,Hybrid,296.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,0.0,1,42999.0,20k-40k,4,1.8219915254237289,Black
Ferrari,GTC4Lusso T,8870,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,Nero Daytona,other,0.0,1,215000.0,0-20k,6,24.23900789177001,other
Toyota,Celica GT,122000,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Blue,Gray,0.0,1,7800.0,100k-150k,24,0.06393442622950819,Blue
Ford,Excursion Limited 4WD,245000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,Black,Beige,1.0,1,17999.0,200k+,22,0.07346530612244898,Black
Porsche,718 Spyder Base,4700,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,134000.0,0-20k,3,28.51063829787234,White
Subaru,WRX STI Base,84100,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,34000.0,80k-100k,9,0.4042806183115339,Gray
Audi,A6 45 Premium Plus,33000,Hybrid,248.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,0.0,1,40000.0,20k-40k,4,1.2121212121212122,Black
Tesla,Model S P100D,10065,Electric,Electric,Red Multi,White,0.0,0,59999.0,0-20k,7,5.961152508693492,other
Mercedes-Benz,AMG GT R,3811,Gasoline,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,148500.0,0-20k,7,38.96615061663606,Black
Acura,RDX PMC Edition,44457,Gasoline,2.0 Liter Turbo,Majestic Black Pearl,Ebony,0.0,0,40598.0,40k-60k,4,0.9131970218413298,other
Audi,S4 3.0T Premium Plus,139355,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,20900.0,100k-150k,12,0.14997667826773348,Black
Lotus,Evora Base,9100,Gasoline,276.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,White,0.0,1,55000.0,0-20k,15,6.043956043956044,Black
Mercedes-Benz,S-Class S 560 4MATIC,10500,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Silver,Brown,0.0,1,77900.0,0-20k,6,7.419047619047619,Silver
Chevrolet,Silverado 1500 RST,5006,Gasoline,5.3L V8 16V GDI OHV,Dark Ash Metallic,Black,0.0,0,59590.0,0-20k,2,11.90371554135038,other
BMW,M3 Competition,33500,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,71000.0,20k-40k,4,2.1194029850746268,Gray
BMW,435 i,126500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,15000.0,100k-150k,11,0.11857707509881422,White
Land,Rover Range Rover Evoque HSE Dynamic,79000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Red,0.0,1,24000.0,60k-80k,9,0.3037974683544304,Red
Porsche,911 Targa 4 GTS,19000,Gasoline,450.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,145000.0,0-20k,7,7.631578947368421,Gray
RAM,3500 Tradesman,57000,Diesel,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Blue,Gray,0.0,1,52000.0,40k-60k,4,0.9122807017543859,Blue
BMW,X5 xDrive40i,4880,Gasoline,3.0 Liter Turbo,White,Black,0.0,0,57998.0,0-20k,5,11.88483606557377,White
Acura,NSX Base,6523,Hybrid,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,White,Ebony,0.0,0,143900.0,0-20k,7,22.0604016556799,White
Mercedes-Benz,SL-Class SL500 Roadster,127000,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,14000.0,100k-150k,20,0.11023622047244094,White
Lexus,SC 430 Base,89500,Gasoline,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,15999.0,80k-100k,23,0.17875977653631284,Black
Chevrolet,Silverado 1500 Base,97000,Gasoline,200.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,White,Gray,0.0,1,27500.0,80k-100k,25,0.28350515463917525,White
Buick,Enclave Avenir,31181,Gasoline,3.6L V6 24V GDI DOHC,Rich Garnet Metallic,Chestnut,1.0,1,42442.0,20k-40k,4,1.3611494179147559,other
Lexus,NX 300h Base,16425,Hybrid,2.5L I4 16V MPFI DOHC Hybrid,Gray,Black,1.0,0,33200.0,0-20k,5,2.0213089802130897,Gray
Lexus,RX 350 RX 350 F SPORT Handling,11238,Gasoline,3.5 Liter DOHC,Atomic Silver,Black,0.0,0,54798.0,0-20k,3,4.87613454351308,other
Chevrolet,Avalanche 1500 LS,97146,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Black,Gray,1.0,1,7999.0,80k-100k,20,0.08233998311819324,Black
Mercedes-Benz,SL-Class SL400,36670,Gasoline,3.0 Liter,White,Tan,0.0,0,39998.0,20k-40k,10,1.0907553858740116,White
Chevrolet,Suburban Premier,44800,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,52500.0,40k-60k,6,1.171875,Black
Ford,Transit-350 Base,150000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Gray,1.0,1,17100.0,100k-150k,10,0.114,Black
INFINITI,QX60 Luxe,38400,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,0.0,1,32100.0,20k-40k,5,0.8359375,Blue
Bentley,Continental GTC Base,7960,Gasoline,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,White,White,0.0,1,81500.0,0-20k,17,10.238693467336683,White
Nissan,350Z Enthusiast,117000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,1.0,1,9975.0,100k-150k,18,0.08525641025641026,Silver
Rivian,R1S Adventure Package,159,Electric,533.0HP Electric Motor Electric Fuel System,White,Black,0.0,1,95500.0,0-20k,2,600.62893081761,White
McLaren,570S Base,30200,Gasoline,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Orange,Black,0.0,1,139000.0,20k-40k,8,4.602649006622516,other
Nissan,Altima 2.5 SL,91545,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,8999.0,80k-100k,13,0.09830138183407068,Silver
Land,Rover Range Rover 5.0L Supercharged,110000,E85 Flex Fuel,510.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Black,other,1.0,1,26499.0,100k-150k,10,0.2409,Black
BMW,X5 xDrive35i,105100,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,23300.0,100k-150k,8,0.22169362511893434,Gray
INFINITI,QX56 Base,110000,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,15600.0,100k-150k,13,0.14181818181818182,White
Ford,F-150 XLT,81778,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Black,Medium Earth Gray,0.0,1,32769.0,80k-100k,6,0.4007067915576316,Black
Lexus,RX 450h Base,168422,Hybrid,245.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Black,Beige,1.0,1,10900.0,150k-200k,15,0.06471838595907899,Black
Maserati,Ghibli S Q4 GranSport,80500,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,34900.0,80k-100k,7,0.4335403726708075,Black
Volvo,XC90 T6 Momentum,81200,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,28825.0,80k-100k,7,0.35498768472906406,Black
Lamborghini,Huracan EVO Base,6246,Gasoline,5.2L V10 40V GDI DOHC,Nero Noctis,Nero Ade,0.0,1,267950.0,0-20k,5,42.89945565161703,other
Jeep,Wrangler Unlimited Rubicon,20172,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,47500.0,20k-40k,8,2.35474915724767,Gray
Hummer,H2 Base,145000,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Green,Black,0.0,1,22500.0,100k-150k,20,0.15517241379310345,other
Ford,Flex Limited,162000,Gasoline,262.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,7500.0,150k-200k,16,0.046296296296296294,Gray
Porsche,718 Cayman GT4,13554,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Blue,Black,0.0,1,124995.0,0-20k,5,9.2220008853475,Blue
Toyota,Camry XLE,59700,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Green,Gray,0.0,1,9500.0,40k-60k,18,0.15912897822445563,other
Mercedes-Benz,A-Class A 220 4MATIC,30930,Gasoline,2.0L I4 16V GDI DOHC Turbo,Midnight Black,Black,0.0,0,28900.0,20k-40k,5,0.9343679275784028,other
BMW,335 i,51983,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,White,0.0,1,19999.0,40k-60k,16,0.3847219283227209,Gray
Chevrolet,Camaro 2SS,22000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Black,0.0,1,50000.0,20k-40k,3,2.272727272727273,Blue
Volkswagen,ID.4 Pro S,16800,Electric,295.0HP Electric Motor Electric Fuel System,Gray,Black,0.0,1,45000.0,0-20k,2,2.6785714285714284,Gray
Chevrolet,Silverado 2500 High Country,16000,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Black,Black,1.0,1,73995.0,0-20k,3,4.6246875,Black
Nissan,Altima 2.5 SV,22295,Gasoline,2.5L I4 16V GDI DOHC,Scarlet Ember,Gray,0.0,0,23599.0,20k-40k,5,1.058488450325185,other
Bentley,Continental GT V8,33000,Gasoline,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Beige,Beige,0.0,1,188500.0,20k-40k,5,5.712121212121212,other
Toyota,Sequoia Platinum,1025,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,Black,Black,0.0,1,85000.0,0-20k,2,82.92682926829268,Black
Acura,TL Technology,89190,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Gray,White,1.0,1,15499.0,80k-100k,12,0.17377508689314947,Gray
Toyota,Highlander Limited,53550,Gasoline,3.5L V6 24V PDI DOHC,Blue,Gray,0.0,1,39687.0,40k-60k,5,0.7411204481792717,Blue
Ford,Edge SEL,56946,Gasoline,2.0L I4 16V GDI DOHC Turbo,Silver,Ebony,0.0,1,26299.0,40k-60k,4,0.46182348189512873,Silver
Jaguar,F-TYPE R,11684,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,54900.0,0-20k,9,4.698733310510099,Black
GMC,Yukon XL Denali,45617,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Gray,0.0,1,51000.0,40k-60k,7,1.118004252800491,White
Chevrolet,Suburban LT,75466,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,34500.0,60k-80k,7,0.45715951554342354,Gray
Maserati,Levante GTS,19513,Gasoline,3.8L V8 32V GDI DOHC Twin Turbo,Black,Red / Black,1.0,1,84645.0,0-20k,4,4.337877312560857,Black
Subaru,Outback Limited,15636,Gasoline,2.5L H4 16V GDI DOHC,Crystal Black Silica,Black,0.0,0,33531.0,0-20k,4,2.1444742900997698,other
Mercedes-Benz,S-Class S 450,69600,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,40888.0,60k-80k,7,0.587471264367816,Black
Mercedes-Benz,GL-Class GL 450,138050,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,16500.0,100k-150k,14,0.11952191235059761,White
Ford,F-250 Lariat,132269,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Gray,Black,0.0,1,35900.0,100k-150k,8,0.271416582872782,Gray
Hyundai,Palisade Limited,45815,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,37700.0,40k-60k,5,0.8228746043872094,Silver
Ford,F-150 XLT,25352,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Gray,Black,0.0,1,48459.0,20k-40k,4,1.9114468286525719,Gray
Mercedes-Benz,R-Class R 350 4MATIC,120000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,8995.0,100k-150k,17,0.07495833333333334,Silver
Chevrolet,Camaro 2SS,75151,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,45000.0,60k-80k,7,0.598794427219864,Gray
Jeep,Wrangler Sport,74139,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Red,Black,0.0,1,23000.0,60k-80k,9,0.31022808508342437,Red
Chevrolet,1500 Cheyenne,170443,–,–,Red,other,1.0,1,6000.0,150k-200k,31,0.035202384374834986,Red
Jaguar,XJ6 Vanden Plas,70000,–,–,Gold,other,0.0,1,19000.0,60k-80k,30,0.2714285714285714,other
BMW,550 i xDrive,68500,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,17800.0,60k-80k,13,0.25985401459854013,Black
Tesla,Model S Long Range,35315,Electric,670.0HP Electric Motor Electric Fuel System,White,Black,0.0,1,66900.0,20k-40k,4,1.8943791589975931,White
Volkswagen,Jetta 1.4T SE,61000,Gasoline,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,15995.0,60k-80k,8,0.26221311475409836,White
Jeep,Grand Cherokee Limited,12050,Gasoline,3.6L V6 24V MPFI DOHC,Bright White Clearcoat,Global Black,0.0,0,41599.0,0-20k,3,3.4521991701244814,other
Jaguar,XK8 Base,150000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Green,White,1.0,1,9875.0,100k-150k,24,0.06583333333333333,other
Porsche,Macan S,46200,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Gray,Gray,1.0,1,41500.0,40k-60k,9,0.8982683982683982,Gray
Mercedes-Benz,E-Class E 350,88000,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,15500.0,80k-100k,11,0.17613636363636365,Silver
Mercedes-Benz,GL-Class GL 450 4MATIC,47000,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,30089.0,40k-60k,10,0.6401914893617021,Silver
Land,Rover Range Rover 3.0L Supercharged HSE,50340,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Beige,1.0,1,47000.0,40k-60k,8,0.9336511720301947,White
Mercedes-Benz,E-Class E 350 4MATIC,67800,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,13999.0,60k-80k,15,0.20647492625368732,Black
Dodge,Dakota Sport,150000,Gasoline,175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel,Black,Gray,1.0,1,5500.0,100k-150k,23,0.03666666666666667,Black
Chevrolet,Camaro ZL1,13500,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,54000.0,0-20k,7,4.0,Black
Hummer,H3 Base,101750,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,12900.0,100k-150k,18,0.12678132678132678,White
Honda,Odyssey EX-L,18385,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Red,Beige,0.0,1,37950.0,0-20k,3,2.0641827576828935,Red
Nissan,350Z Touring,123500,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Beige,1.0,1,13500.0,100k-150k,17,0.10931174089068826,Gray
GMC,Savana 2500 Work Van,117000,E85 Flex Fuel,342.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,Silver,Silver,0.0,1,38000.0,100k-150k,8,0.3247863247863248,Silver
Mercedes-Benz,E-Class E 350 4MATIC,86121,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,13600.0,80k-100k,15,0.15791734884639055,Gray
Lexus,GX 460 Premium,22466,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,45900.0,20k-40k,5,2.043087331968308,White
Nissan,Titan XD SV,80000,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,23800.0,60k-80k,8,0.2975,Silver
Chrysler,300 Touring,23152,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,White,0.0,1,28250.0,20k-40k,5,1.2201969592259847,White
Dodge,Charger R/T,91300,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Yellow,other,0.0,1,9200.0,80k-100k,19,0.10076670317634173,other
Nissan,Pathfinder SL,45000,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,28999.0,40k-60k,5,0.6444222222222222,Black
Rivian,R1S Launch Edition,1885,Electric,835.0HP Electric Motor Electric Fuel System,Green,White,0.0,1,93500.0,0-20k,2,49.60212201591512,other
Ford,Explorer Platinum,73049,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,Gray,Ebony Black,1.0,1,30510.0,60k-80k,7,0.4176648550972635,Gray
Nissan,Titan SV,7250,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,38000.0,0-20k,4,5.241379310344827,Black
Jaguar,E-PACE S,44000,Gasoline,246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,29000.0,40k-60k,6,0.6590909090909091,Black
Ford,F-150 FX4,85500,Gasoline,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,26900.0,80k-100k,11,0.3146198830409357,Black
GMC,Acadia Denali,18083,Gasoline,3.6L V6 24V GDI DOHC,Ebony Twilight Metallic,Jet Black,0.0,1,43999.0,0-20k,4,2.4331692750096776,other
Lamborghini,Murcielago Base,22703,Gasoline,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,220000.0,20k-40k,20,9.690349293044973,Black
Chevrolet,Camaro 1LT,111000,Gasoline,312.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Blue,Black,0.0,1,10900.0,100k-150k,14,0.0981981981981982,Blue
GMC,Acadia SLT-2,115000,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Brown,0.0,1,14000.0,100k-150k,12,0.12173913043478261,White
Chevrolet,Malibu Premier,33400,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,28000.0,20k-40k,4,0.8383233532934131,White
Toyota,Sequoia SR5,136000,Gasoline,273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Black,Beige,0.0,1,12500.0,100k-150k,18,0.09191176470588236,Black
Lexus,IS 350 F Sport,26800,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Red,0.0,1,44000.0,20k-40k,4,1.6417910447761195,Black
Tesla,Model Y Performance,30000,Electric,455.0HP Electric Motor Electric Fuel System,White,White,0.0,1,51999.0,20k-40k,3,1.7333,White
Dodge,Challenger SRT8,251634,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,10500.0,200k+,17,0.04172727055962231,Silver
Chrysler,300 Touring,119000,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,0.0,1,3500.0,100k-150k,20,0.029411764705882353,Blue
Cadillac,Escalade Sport Platinum,28121,Gasoline,6.2L V8 16V GDI OHV,Black Raven,Jet Black,0.0,0,89000.0,20k-40k,4,3.1648945627822624,other
